gbifID;datasetKey;occurrenceID;kingdom;phylum;class;order;family;genus;species;infraspecificEpithet;taxonRank;scientificName;verbatimScientificName;verbatimScientificNameAuthorship;countryCode;locality;stateProvince;occurrenceStatus;individualCount;publishingOrgKey;decimalLatitude;decimalLongitude;coordinateUncertaintyInMeters;coordinatePrecision;elevation;elevationAccuracy;depth;depthAccuracy;eventDate;day;month;year;taxonKey;speciesKey;basisOfRecord;institutionCode;collectionCode;catalogNumber;recordNumber;identifiedBy;dateIdentified;license;rightsHolder;recordedBy;typeStatus;establishmentMeans;lastInterpreted;mediaType;issue
1552905798;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;6207e0cb-48a4-42cf-bedc-46f683a10b3a;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;3;598eb93d-a844-4289-8adb-0f8583dac91e;50.13943;-5.0151;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000020F;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:37.227Z;;
1552902608;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;e114b646-d7ff-48d6-8980-c8ea0292444b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Tresco Channel, Cromwell's Castle 349_15;England;present;6;598eb93d-a844-4289-8adb-0f8583dac91e;49.96207;-6.34988;100.0;;;;;;2013-07-22T00:00:00Z;22;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE01080002023E;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:39.376Z;;
1552902480;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;6bc03dfe-09d9-4a33-8779-222813e93a69;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porth Morran 349_17;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.97665;-6.29678;100.0;;;;;;2013-07-23T00:00:00Z;23;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020281;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:30.428Z;;
1552900299;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;124441b1-3724-4d0c-adf8-1aee45742f97;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;1;598eb93d-a844-4289-8adb-0f8583dac91e;50.09382;-5.07376;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE0136000002B8;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:34.235Z;;
1552898565;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;2948c8e8-c063-44a9-88e3-1435570f7116;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;4;598eb93d-a844-4289-8adb-0f8583dac91e;50.09382;-5.07376;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000028E;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:35.331Z;;
1552897734;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;f8d6b566-eb89-4310-8100-f0ddfe7bb478;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000044;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:32.839Z;;
1552895662;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;a6a99fa2-5ddb-4a98-a07c-30852ef93088;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;2;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000005E;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:38.477Z;;
1552895292;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;88d742dc-2a43-47c5-89f4-7197a6d1d313;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Carn Morval 349_12&13;England;present;1;598eb93d-a844-4289-8adb-0f8583dac91e;49.92565;-6.31315;100.0;;;;;;2013-07-21T00:00:00Z;21;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020231;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:31.057Z;;
1552894901;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;d5fbc816-0705-43dc-a079-30405b7e3306;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp populaton studies;England;present;8;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000013C;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:39.094Z;;
1552893442;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;60a0b385-908d-4936-ad9c-fa22b6809101;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp populaton studies;England;present;10;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000104;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:30.095Z;;
1552892951;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;3cecd868-f37b-4b62-b101-a728657060e4;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;DR(Kelp) DK13 - DK21;England;present;2;598eb93d-a844-4289-8adb-0f8583dac91e;50.33792;-4.1366;100.0;;;;;;1998-10-02T00:00:00Z;2;10;1998;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013400000037;;T-MRNE01340000672E;;;CC_BY_4_0;;Natural England;;;2019-12-30T17:14:36.086Z;;
1552891392;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;70ab49d8-d1cf-429f-ba1e-548ae602d8fb;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Carn Morval 349_12&13;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.92565;-6.31315;100.0;;;;;;2013-07-21T00:00:00Z;21;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020206;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.260Z;;
1552890018;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;0f8fa281-dc4e-4bb3-8bd9-d0613a506f78;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;4;598eb93d-a844-4289-8adb-0f8583dac91e;50.09801;-5.11878;100.0;;;;;;2012-08-21T00:00:00Z;21;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000023A;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:26.576Z;;
1552887786;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;03a4229c-5b21-4e5a-b0c4-c2b81db14188;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;2;598eb93d-a844-4289-8adb-0f8583dac91e;50.13943;-5.0151;100.0;;;;;;2012-08-22T00:00:00Z;22;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000039E;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:25.614Z;;
1552886789;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;9a258c69-3e1e-40e1-9181-b9f641c63de0;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;FH046 Cam;England;present;;598eb93d-a844-4289-8adb-0f8583dac91e;50.14376;-5.05596;100.0;;;;;;2013-09-09T00:00:00Z;9;9;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000035;;T-MRNE0108000229A0;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:38.129Z;;INDIVIDUAL_COUNT_INVALID
1552883062;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;311ab972-a682-4188-bc7f-8774697386d7;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;3;598eb93d-a844-4289-8adb-0f8583dac91e;50.13943;-5.0151;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE0136000001CB;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:35.640Z;;
1552882548;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;414d52a6-7ce5-4074-bb4a-eade06bc991b;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;DR(Kelp) DK13 - DK21;England;present;3;598eb93d-a844-4289-8adb-0f8583dac91e;50.33792;-4.1366;100.0;;;;;;1998-10-02T00:00:00Z;2;10;1998;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013400000037;;T-MRNE0134000066EF;;;CC_BY_4_0;;Natural England;;;2019-12-30T17:14:36.131Z;;
1552882296;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;d7fab665-84a8-4c8f-afd0-bf43c345354d;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porth Morran 349_17;England;present;3;598eb93d-a844-4289-8adb-0f8583dac91e;49.97665;-6.29678;100.0;;;;;;2013-07-23T00:00:00Z;23;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE0108000202A5;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:38.932Z;;
1552882118;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;8ec575ec-19ba-4cea-8b56-7a660ed3a9f6;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Carn Morval 349_12&13;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.92565;-6.31315;100.0;;;;;;2013-07-21T00:00:00Z;21;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020214;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.739Z;;
1552881883;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;7ca50bbf-201d-4c3b-a9e5-33a62f121a1e;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;4;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000025;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:30.854Z;;
1552881618;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;e0489a4f-fa01-46c9-b9d2-99e7cf70a23c;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;4;598eb93d-a844-4289-8adb-0f8583dac91e;50.09382;-5.07376;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000028A;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:39.254Z;;
1552879288;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;b191acdf-5124-45d2-b06c-e00768cb22dd;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porth Morran 349_17;England;present;1;598eb93d-a844-4289-8adb-0f8583dac91e;49.97665;-6.29678;100.0;;;;;;2013-07-23T00:00:00Z;23;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE0108000202A6;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:31.743Z;;
1552879136;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;bb18ba87-4d10-431e-bc83-c62342118b11;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp populaton studies;England;present;12;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000010E;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:38.845Z;;
1552878953;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;68bb2033-9102-4d83-9029-518feba0caa2;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porth Morran 349_17;England;present;6;598eb93d-a844-4289-8adb-0f8583dac91e;49.97665;-6.29678;100.0;;;;;;2013-07-23T00:00:00Z;23;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020273;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.312Z;;
1552877307;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;3169fca0-c7c3-4ed5-bfd3-017df2502059;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Lizard Rock 349_09;England;present;12;598eb93d-a844-4289-8adb-0f8583dac91e;49.88795;-6.33485;100.0;;;;;;2013-05-16T00:00:00Z;16;5;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE0108000201AD;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:28.807Z;;
1552876642;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;b6479fae-7813-4692-815d-7a7016d33fd1;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Tresco Channel, Cromwell's Castle 349_15;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.96207;-6.34988;100.0;;;;;;2013-07-22T00:00:00Z;22;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE01080002023A;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:31.920Z;;
1552872443;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;61b6912e-71d8-4945-bca5-7dbd641c783a;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp populaton studies;England;present;1;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000141;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:30.183Z;;
1552872330;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;9152defd-a03e-48db-b5bb-a7f105db60b0;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;50.09801;-5.11878;100.0;;;;;;2012-08-21T00:00:00Z;21;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE01360000054B;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:37.776Z;;
1552868355;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;b75661e1-eed7-44ca-b9f9-1d5a4fed8b32;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;4;598eb93d-a844-4289-8adb-0f8583dac91e;50.13943;-5.0151;100.0;;;;;;2012-08-22T00:00:00Z;22;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE0136000002ED;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:38.689Z;;
1552866881;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;82cdd4bb-eaea-4bb8-ae12-0508219be240;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Carn Morval 349_12&13;England;present;2;598eb93d-a844-4289-8adb-0f8583dac91e;49.92565;-6.31315;100.0;;;;;;2013-07-21T00:00:00Z;21;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020217;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.560Z;;
1552866642;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;6531dd7e-bc5c-4f9b-a721-c2c68e85f2de;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;SKBS167_STN082 Cam;England;present;;598eb93d-a844-4289-8adb-0f8583dac91e;50.20402;-3.69339;100.0;;;;;;2014-01-30T00:00:00Z;30;1;2014;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000039;;T-MRNE010800028331;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.190Z;;INDIVIDUAL_COUNT_INVALID
1552863389;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;aba0256e-3259-4ab8-9536-4bfb8389c19e;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Kelp population studies;England;present;1;598eb93d-a844-4289-8adb-0f8583dac91e;50.13943;-5.0151;100.0;;;;;;2012-08-18T00:00:00Z;18;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE0136000001EF;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:38.495Z;;
1552860046;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;ce3b029b-d2e0-4e36-b8ae-db1acdf86622;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;6;598eb93d-a844-4289-8adb-0f8583dac91e;50.14506;-5.04065;100.0;;;;;;2012-08-19T00:00:00Z;19;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000071;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:32.342Z;;
1552858733;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;990d6815-bfc7-41f3-b6ce-236a394ec8f1;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Presence and abundance of composite seaweeds from kelp zone;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;50.09382;-5.07376;100.0;;;;;;2012-08-20T00:00:00Z;20;8;2012;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE013600000002;;T-MRNE013600000645;;;CC_BY_4_0;;Joint Nature Conservation Committee;;;2019-12-30T17:14:38.258Z;;
1552858629;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;fed12e58-932c-48c3-869d-401dbdf7a811;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Algal Assemblage Gannets Bay;England;present;64;598eb93d-a844-4289-8adb-0f8583dac91e;51.19583;-4.66703;100.0;;;;;;2010-09-03T00:00:00Z;3;9;2010;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE01340000000C;;T-MRNE0134000087DF;;;CC_BY_4_0;;Sea-Scope Marine Environmental Consultants;;;2019-12-30T17:14:33.226Z;;
1552858285;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;b4b359ba-6ff6-4a1f-be67-283307b418fd;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Tresco Channel, Cromwell's Castle 349_15;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.96207;-6.34988;100.0;;;;;;2013-07-22T00:00:00Z;22;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE01080002025D;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:31.919Z;;
1552857361;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;446e0696-566a-4767-86ff-38f97cab9990;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Porth Morran 349_17;England;present;5;598eb93d-a844-4289-8adb-0f8583dac91e;49.97665;-6.29678;100.0;;;;;;2013-07-23T00:00:00Z;23;7;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE010800020299;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:29.253Z;;
1552857284;fae37d1f-5b7a-4fe2-8cfa-8948aefbcac2;71235fd2-2944-4174-afcd-d2d7ea59bbce;Chromista;Ochrophyta;Phaeophyceae;Laminariales;Laminariaceae;Laminaria;Laminaria ochroleuca;;SPECIES;Laminaria ochroleuca Bachelot de la Pylaie, 1824;Laminaria ochroleuca;;GB;Lizard Rock 349_09;England;present;7;598eb93d-a844-4289-8adb-0f8583dac91e;49.88795;-6.33485;100.0;;;;;;2013-05-16T00:00:00Z;16;5;2013;5422378;5422378;HUMAN_OBSERVATION;Natural England;MRNE010800000036;;T-MRNE0108000201B1;;;CC_BY_4_0;;Seastar Survey Ltd.;;;2019-12-30T17:14:37.491Z;;
