gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3830222080	25e3e8f1-86ee-440c-adfc-8e63759a6505	0abb57d3-5b02-4ff1-b4e5-7633f2f9bbed	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.58323	8.72671	13.0						2017-05-20T00:00:00	20	5	2017	2261251	2261251	HUMAN_OBSERVATION					sabine esposito (Les amis de BioObs)		CC_BY_4_0		sabine esposito, jean luc chavin, Luc ESPOSITO (epic)			2022-09-08T19:42:53.884Z		FOOTPRINT_WKT_MISMATCH
3830221829	25e3e8f1-86ee-440c-adfc-8e63759a6505	071b201a-8805-4a16-a34f-26e3063b2513	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.8401	8.74042	13.0						2017-06-22T00:00:00	22	6	2017	2261251	2261251	HUMAN_OBSERVATION					Karine LERISSEL (Les amis de BioObs)		CC_BY_4_0		Karine LERISSEL, sarah vial, Mireille Paoli, Christian Louis (Stage PB1)			2022-09-08T19:42:53.738Z		FOOTPRINT_WKT_MISMATCH
3830221563	25e3e8f1-86ee-440c-adfc-8e63759a6505	03465d18-cebb-4024-a0f1-57adfea57779	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.45566	6.92894	13.0						2018-10-21T00:00:00	21	10	2018	2261251	2261251	HUMAN_OBSERVATION					Xavier LEYRE (Les amis de BioObs)		CC_BY_4_0		Xavier LEYRE (BioObs)			2022-09-08T19:42:53.549Z		FOOTPRINT_WKT_MISMATCH
3830221375	25e3e8f1-86ee-440c-adfc-8e63759a6505	00f9852a-c7a0-4eed-9ef6-cacb14b46d98	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.79655	9.40162	13.0										2261251	2261251	HUMAN_OBSERVATION					eric AMIEL (Les amis de BioObs)		CC_BY_4_0		eric AMIEL (BioObs)			2022-09-08T19:42:53.229Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830221360	25e3e8f1-86ee-440c-adfc-8e63759a6505	00b5d723-dc9e-449c-9835-6d3ab027fe6f	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.04787	5.86967	13.0						2017-03-18T00:00:00	18	3	2017	2261251	2261251	HUMAN_OBSERVATION					Yvan GRATECOS (Les amis de BioObs)		CC_BY_4_0		Yvan GRATECOS, Gérard LAURENT (BioObs)			2022-09-08T19:42:53.207Z		FOOTPRINT_WKT_MISMATCH
3830221336	25e3e8f1-86ee-440c-adfc-8e63759a6505	00595d11-3404-485c-81a1-4b180f854462	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.40803	6.89238	13.0										2261251	2261251	HUMAN_OBSERVATION					Annie MESSANA (Les amis de BioObs)		CC_BY_4_0		Marie MESSANA (BioObs)			2022-09-08T19:42:53.154Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830221221	25e3e8f1-86ee-440c-adfc-8e63759a6505	ffe8db73-0469-4381-9010-9ed627f2cbb8	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.83743	8.74665	13.0										2261251	2261251	HUMAN_OBSERVATION					jean françois bousquet (Les amis de BioObs)		CC_BY_4_0		jean françois bousquet, louis-Do Bachy (Corse plongée)			2022-09-08T19:42:59.618Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830221068	25e3e8f1-86ee-440c-adfc-8e63759a6505	fde49942-066f-4b42-902f-60a152763dd3	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.85694	8.75014	13.0						2021-07-17T00:00:00	17	7	2021	2261251	2261251	HUMAN_OBSERVATION					Jean Beausoleil (Les amis de BioObs)		CC_BY_4_0		Jean Beausoleil (CSLG)			2022-09-08T19:42:59.600Z		FOOTPRINT_WKT_MISMATCH
3830220345	25e3e8f1-86ee-440c-adfc-8e63759a6505	f4460b21-e6f4-4e51-b189-3cf8df4d5dca	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.8383	8.74246	13.0						2020-08-17T00:00:00	17	8	2020	2261251	2261251	HUMAN_OBSERVATION					Nathan Georgeault (Les amis de BioObs)		CC_BY_4_0		Nathan Georgeault, Veronique Lamare (Corse plongée)			2022-09-08T19:42:59.541Z		FOOTPRINT_WKT_MISMATCH
3830220293	25e3e8f1-86ee-440c-adfc-8e63759a6505	ff7c2ba3-3ef8-481f-b7ef-3a9a1c435fa8	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77007	9.40894	13.0						2014-09-21T00:00:00	21	9	2014	2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, François Alin, Mickael Krajeki (S C Cote des Nacres)			2022-09-08T19:42:57.114Z		FOOTPRINT_WKT_MISMATCH
3830220166	25e3e8f1-86ee-440c-adfc-8e63759a6505	fdef3237-03fc-4802-99c8-2a2c2a9884f1	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.33	5.23717	13.0										2261251	2261251	HUMAN_OBSERVATION					annie lafourcade (Les amis de BioObs)		CC_BY_4_0		Annie Lafourcade (GPERS)			2022-09-08T19:42:57.106Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830219550	25e3e8f1-86ee-440c-adfc-8e63759a6505	f59e57cb-0c17-44ee-be22-b08dea013279	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.79655	9.40162	13.0										2261251	2261251	HUMAN_OBSERVATION					eric AMIEL (Les amis de BioObs)		CC_BY_4_0		eric AMIEL (BioObs)			2022-09-08T19:42:57.003Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830219516	25e3e8f1-86ee-440c-adfc-8e63759a6505	f5261129-990c-4b49-bc0d-b76fdab542c7	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.4064	6.77364	13.0						2014-10-26T00:00:00	26	10	2014	2261251	2261251	HUMAN_OBSERVATION					Laurent Colombet (Les amis de BioObs)		CC_BY_4_0		Laurent Colombet (CSADN - Formation N3)			2022-09-08T19:42:56.996Z		FOOTPRINT_WKT_MISMATCH
3830219457	25e3e8f1-86ee-440c-adfc-8e63759a6505	f44d4227-da33-4918-ae1c-e5219cfcbcd3	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.40722	6.77506	13.0										2261251	2261251	HUMAN_OBSERVATION					bernadette forest (Les amis de BioObs)		CC_BY_4_0		Bernadette Forest, Amandine Artaud (CIP Fréjus)			2022-09-08T19:42:56.985Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830219250	25e3e8f1-86ee-440c-adfc-8e63759a6505	e3cc1684-c575-4cc8-bfff-d53cfd80f486	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77458	9.40496	13.0						1999-10-30T00:00:00	30	10	1999	2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, Yann Le Berrigaud (S C Cote des Nacres)			2022-09-08T19:42:56.878Z		FOOTPRINT_WKT_MISMATCH
3830219244	25e3e8f1-86ee-440c-adfc-8e63759a6505	e3bdbac8-c4b9-45da-9a1a-bd7ed1662566	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.85043	8.75475	13.0										2261251	2261251	HUMAN_OBSERVATION					Nathan Georgeault (Les amis de BioObs)		CC_BY_4_0		Nathan Georgeault, Karine LERISSEL, Alexandra Bui (A l'eau plongée)			2022-09-08T19:42:56.877Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830219092	25e3e8f1-86ee-440c-adfc-8e63759a6505	e191ed5e-f174-45e9-8e94-c00ead5c21c7	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52301	7.06155	13.0						2021-07-31T00:00:00	31	7	2021	2261251	2261251	HUMAN_OBSERVATION					Brigitte Fournier (Les amis de BioObs)		CC_BY_4_0		Brigitte Fournier, Dominique Haffner, Christian Fayolle (AURA stage bio Antibes)			2022-09-08T19:42:56.862Z		FOOTPRINT_WKT_MISMATCH
3830218981	25e3e8f1-86ee-440c-adfc-8e63759a6505	e039cf1b-3ffe-493a-a004-d89fc9ce1f9f	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.52301	7.06155	13.0						2014-12-14T00:00:00	14	12	2014	2261251	2261251	HUMAN_OBSERVATION					Théodore Papadopoulo (Les amis de BioObs)		CC_BY_4_0		Théodore Papadopoulo, Geraldine Dufiet, Manlio Paparelli (combio06)			2022-09-08T19:42:56.852Z		FOOTPRINT_WKT_MISMATCH
3830218399	25e3e8f1-86ee-440c-adfc-8e63759a6505	d7fd5124-3f04-474d-a08c-73e8267313ae	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.8383	8.74246	13.0						2020-07-27T00:00:00	27	7	2020	2261251	2261251	HUMAN_OBSERVATION					Jean-François Bousquet (Les amis de BioObs)		CC_BY_4_0		Jean-François Bousquet, Adrien, Benjamin, Chloé (Corse plongée)			2022-09-08T19:42:56.797Z		FOOTPRINT_WKT_MISMATCH
3830218136	25e3e8f1-86ee-440c-adfc-8e63759a6505	e6c448f7-26ef-4609-8ab4-ce789e3ee1fe	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77458	9.40496	13.0										2261251	2261251	HUMAN_OBSERVATION					eric AMIEL (Les amis de BioObs)		CC_BY_4_0		eric AMIEL (BioObs)			2022-09-08T19:42:59.560Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830218022	25e3e8f1-86ee-440c-adfc-8e63759a6505	e5474826-4387-4e4f-8756-ff154f13184c	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.79655	9.40162	13.0						2002-08-20T00:00:00	20	8	2002	2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, Marie Paule Gelle (S C Cote des Nacres)			2022-09-08T19:42:59.553Z		FOOTPRINT_WKT_MISMATCH
3830217841	25e3e8f1-86ee-440c-adfc-8e63759a6505	e2b98db3-5151-429f-a8ad-9140ffd85654	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.83743	8.74665	13.0										2261251	2261251	HUMAN_OBSERVATION					jean françois bousquet (Les amis de BioObs)		CC_BY_4_0		jean françois bousquet, louis-Do Bachy, olivier saux (Corse plongée)			2022-09-08T19:42:59.534Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830217722	25e3e8f1-86ee-440c-adfc-8e63759a6505	e13e949f-e5a1-4b36-b303-ed9ad2927d8d	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.90335	8.71964	13.0						2013-08-24T00:00:00	24	8	2013	2261251	2261251	HUMAN_OBSERVATION					LAURENT SALINGUE (Les amis de BioObs)		CC_BY_4_0		Laurent Salingue, Michele Richard-Lentali (CSLG PLONGEE)			2022-09-08T19:42:59.525Z		FOOTPRINT_WKT_MISMATCH
3830217530	25e3e8f1-86ee-440c-adfc-8e63759a6505	deb258a0-7c86-40c6-8c65-b5082ca950eb	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.15528	5.62333	13.0						2015-05-17T00:00:00	17	5	2015	2261251	2261251	HUMAN_OBSERVATION					Françoise Levy (Les amis de BioObs)		CC_BY_4_0		francoise, Nini, Coco (CPLA)			2022-09-08T19:42:59.509Z		FOOTPRINT_WKT_MISMATCH
3830217454	25e3e8f1-86ee-440c-adfc-8e63759a6505	dd896eac-1866-4ed0-867f-63199087eba4	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.5438	7.00578	13.0						2014-08-21T00:00:00	21	8	2014	2261251	2261251	HUMAN_OBSERVATION					Robert Blanes (Les amis de BioObs)		CC_BY_4_0		Henri Grateau, Dominique Sena, Robert Blanes (Bio Raba)			2022-09-08T19:42:59.503Z		FOOTPRINT_WKT_MISMATCH
3830217312	25e3e8f1-86ee-440c-adfc-8e63759a6505	db83b4d4-59dc-4b69-9065-67b4a7e38165	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.24694	3.51056	13.0						2019-08-20T00:00:00	20	8	2019	2261251	2261251	HUMAN_OBSERVATION					Thierry Tournier (Les amis de BioObs)		CC_BY_4_0		Thierry Tournier, CLAVIJO Manu, Johan Bellas (cabu)			2022-09-08T19:42:59.493Z		FOOTPRINT_WKT_MISMATCH
3830216983	25e3e8f1-86ee-440c-adfc-8e63759a6505	febe26e2-9213-4a7a-abdf-d92683db6502	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77007	9.40894	13.0						2016-07-16T00:00:00	16	7	2016	2261251	2261251	HUMAN_OBSERVATION					eric AMIEL (Les amis de BioObs)		CC_BY_4_0		eric AMIEL (BioObs)			2022-09-08T19:42:59.593Z		FOOTPRINT_WKT_MISMATCH
3830216910	25e3e8f1-86ee-440c-adfc-8e63759a6505	fda1f4b6-061e-40fb-800e-255fccf291f8	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.77259	9.40854	13.0										2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, Florent Audibert, Patrick Nelca (S C Cote des Nacres)			2022-09-08T19:42:59.583Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830216878	25e3e8f1-86ee-440c-adfc-8e63759a6505	fd2a3c4a-fc78-4f97-8db5-67793b860c32	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.40901	6.84389	13.0						2013-10-26T00:00:00	26	10	2013	2261251	2261251	HUMAN_OBSERVATION					Patrick Poinclou (Les amis de BioObs)		CC_BY_4_0		Patrick Poinclou, Jean-Franck (Club de plongée d'Agay)			2022-09-08T19:42:59.581Z		FOOTPRINT_WKT_MISMATCH
3830216778	25e3e8f1-86ee-440c-adfc-8e63759a6505	fbd95572-b3c6-438e-acb1-062b0bbfc4cb	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.8401	8.74042	13.0										2261251	2261251	HUMAN_OBSERVATION					floriane fiori (Les amis de BioObs)		CC_BY_4_0		, Tom Lacroix (cslg)			2022-09-08T19:42:59.574Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830216650	25e3e8f1-86ee-440c-adfc-8e63759a6505	fa139cf7-c5ee-4dc8-9be3-82d66fd3b7d7	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.42982	3.80205	13.0						2021-04-24T00:00:00	24	4	2021	2261251	2261251	HUMAN_OBSERVATION					pascal Celka (Les amis de BioObs)		CC_BY_4_0		pascal Celka (Aresquiers subaquatiques)			2022-09-08T19:42:59.559Z		FOOTPRINT_WKT_MISMATCH
3830216437	25e3e8f1-86ee-440c-adfc-8e63759a6505	f6e90737-76b7-409a-9edc-bbb4ac8d506f	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.74682	9.41857	13.0						2008-08-31T00:00:00	31	8	2008	2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, Antoine Grisoni (S C Cote des Nacres)			2022-09-08T19:42:59.540Z		FOOTPRINT_WKT_MISMATCH
3830216261	25e3e8f1-86ee-440c-adfc-8e63759a6505	fd85602f-08f5-4323-91c2-0101c6e85520	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.19673	5.36187	13.0						2021-05-30T00:00:00	30	5	2021	2261251	2261251	HUMAN_OBSERVATION					Laurene Alcaraz (Les amis de BioObs)		CC_BY_4_0		Laurene Alcaraz, Rémi Emmetiere (Atoll plongee)			2022-09-08T19:42:57.300Z		FOOTPRINT_WKT_MISMATCH
3830216247	25e3e8f1-86ee-440c-adfc-8e63759a6505	fd489385-38a7-4f4c-ae88-13aadda52435	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.02875	6.24126	13.0										2261251	2261251	HUMAN_OBSERVATION					Gilbert Billard (Les amis de BioObs)		CC_BY_4_0		Gilbert Billard, Claude Garnier, Philippe Bartholmé (BioObs)			2022-09-08T19:42:57.299Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830216229	25e3e8f1-86ee-440c-adfc-8e63759a6505	fcfb9d6f-78b0-4814-baef-7317c5f24339	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	42.98886	6.39705	13.0						2017-07-22T00:00:00	22	7	2017	2261251	2261251	HUMAN_OBSERVATION					Thibaut Vandermeulen (Les amis de BioObs)		CC_BY_4_0		Thibaut Vandermeulen (Aqualonde)			2022-09-08T19:42:57.298Z		FOOTPRINT_WKT_MISMATCH
3830216003	25e3e8f1-86ee-440c-adfc-8e63759a6505	f9f26048-e004-4ddf-b30c-1bcb2becec2c	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.15668	6.62168	13.0						1995-04-13T00:00:00	13	4	1995	2261251	2261251	HUMAN_OBSERVATION					Gilbert Billard (Les amis de BioObs)		CC_BY_4_0		Gilbert Billard (BioObs)			2022-09-08T19:42:57.177Z		FOOTPRINT_WKT_MISMATCH
3830215888	25e3e8f1-86ee-440c-adfc-8e63759a6505	f86097cf-781a-40e8-9a2b-9e469786b3b9	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.74682	9.41857	13.0						2002-09-28T00:00:00	28	9	2002	2261251	2261251	HUMAN_OBSERVATION					Daniel ROY (Les amis de BioObs)		CC_BY_4_0		Daniel ROY, Franck Mignon, Cecile Philibert (S C Cote des Nacres)			2022-09-08T19:42:57.166Z		FOOTPRINT_WKT_MISMATCH
3830215871	25e3e8f1-86ee-440c-adfc-8e63759a6505	f82d297d-b58e-403d-8f40-a6082c31d1c4	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.53963	7.12252	13.0										2261251	2261251	HUMAN_OBSERVATION					Frédéric Loustau (Les amis de BioObs)		CC_BY_4_0		Frédéric Loustau, Joelle LOUSTAU (Stage Bio Antibes AURA)			2022-09-08T19:42:57.164Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830215635	25e3e8f1-86ee-440c-adfc-8e63759a6505	f4eeeabd-95cd-4217-937d-c40f482ae176	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	43.04252	5.86175	13.0										2261251	2261251	HUMAN_OBSERVATION					Alain Mayoux (Les amis de BioObs)		CC_BY_4_0		Alain Mayoux (BioObs)			2022-09-08T19:42:57.115Z		FOOTPRINT_WKT_MISMATCH;RECORDED_DATE_INVALID
3830215569	25e3e8f1-86ee-440c-adfc-8e63759a6505	f3ecb510-cf6a-46ff-bcbc-d4da17f846c6	Animalia	Cnidaria	Anthozoa	Alcyonacea	Plexauridae	Paramuricea	Paramuricea clavata		SPECIES	Paramuricea clavata (Risso, 1826)	Paramuricea clavata (Risso, 1826)		FR			PRESENT		1928bdf0-f5d2-11dc-8c12-b8a03c50a862	41.87743	8.76325	13.0						2018-12-16T00:00:00	16	12	2018	2261251	2261251	HUMAN_OBSERVATION					Tom Lacroix (Les amis de BioObs)		CC_BY_4_0		Tom Lacroix, floriane fiori (CSLG)			2022-09-08T19:42:57.111Z		FOOTPRINT_WKT_MISMATCH
