decimalLongitude;decimalLatitude;datasetName;phylum;order;family;genus;scientificName;yearcollected;depth
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.8
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
12.6707;55.7363;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.5181;55.4786;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;8.5
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.5472;55.8799;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.6
9.6367;54.8464;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;18
8.6058;56.6775;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.578;55.5039;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.4000001
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.3987;56.2577;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.5691;55.5126;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17
10.4045;56.0071;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16
10.5099;55.7931;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
9.6347;54.8493;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
10.7593;55.0707;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.5322;55.6027;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;17.299999
10.6814;55.8579;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20.6
10.5595;55.4988;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.5999999
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
10.6885;55.8412;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;21.9
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
9.6915;55.3852;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
10.2457;56.1362;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.4
9.8069;54.8457;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;20
8.4204;56.7726;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.3000002
10.5717;55.8951;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;10.8
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.6404;56.5627;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.1999998
10.6404;56.5627;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.1999998
10.6404;56.5627;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.1999998
10.6404;56.5627;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.1999998
10.6404;56.5627;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;7.1999998
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
9.9125;55.5082;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
8.5983;56.69;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
10.3187;56.1547;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.200001
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
11.4188;55.1277;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14
9.8037;54.8457;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
10.2462;56.1149;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;14.5
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.0999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.7
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.9000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.9000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.9000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.9000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;2.9000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.0999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.2
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.3
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.3
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.3
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.4000001
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5999999
9.5257;55.4926;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.5999999
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.4659;56.1597;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.2
10.3681;55.0283;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15.6
9.7744;54.8451;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;15
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5.9000001
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.799999
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.799999
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.799999
10.4143;55.0332;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.799999
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.4304;56.1377;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;16.700001
10.5472;55.4785;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;5.1999998
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;11.2
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.2
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.2
10.2965;55.0566;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.3
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.4
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.5
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.6
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.6
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.7
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.8
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;12.9
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.2
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.4
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.6
11.5321;55.1478;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;13.6
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.1999998
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.1999998
8.4065;56.6125;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;6.3000002
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.7
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.8
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.9000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.9000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;3.9000001
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.0999999
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.1999998
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.1999998
9.9495;55.848;Danish benthic marine monitoring data from ODAM;Mollusca;Cardiida;Semelidae;Abra;Abra alba;2000;4.3000002
